"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"2019"	"2019"	"Jul., 2019"	"2019/07"	54	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Aug., 2019"	"2019/08"	43	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Sep., 2019"	"2019/09"	48	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Oct., 2019"	"2019/10"	44	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Nov., 2019"	"2019/11"	48	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2019"	"2019"	"Dec., 2019"	"2019/12"	49	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Jan., 2020"	"2020/01"	51	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Feb., 2020"	"2020/02"	47	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Mar., 2020"	"2020/03"	44	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Apr., 2020"	"2020/04"	52	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"May, 2020"	"2020/05"	68	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Jun., 2020"	"2020/06"	73	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Jul., 2020"	"2020/07"	63	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Aug., 2020"	"2020/08"	84	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Sep., 2020"	"2020/09"	67	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Oct., 2020"	"2020/10"	63	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Nov., 2020"	"2020/11"	67	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2020"	"2020"	"Dec., 2020"	"2020/12"	58	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Jan., 2021"	"2021/01"	64	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Feb., 2021"	"2021/02"	68	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Mar., 2021"	"2021/03"	75	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Apr., 2021"	"2021/04"	93	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"May, 2021"	"2021/05"	99	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Jun., 2021"	"2021/06"	88	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Jul., 2021"	"2021/07"	99	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Aug., 2021"	"2021/08"	99	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Sep., 2021"	"2021/09"	77	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Oct., 2021"	"2021/10"	72	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Nov., 2021"	"2021/11"	74	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2021"	"2021"	"Dec., 2021"	"2021/12"	69	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	77	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	100	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	76	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	74	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	75	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	75	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	68	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	64	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	75	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	76	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Jan., 2018"	"2018/01"	327	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Feb., 2018"	"2018/02"	241	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Mar., 2018"	"2018/03"	268	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Apr., 2018"	"2018/04"	275	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"May, 2018"	"2018/05"	286	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Jun., 2018"	"2018/06"	285	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Jul., 2018"	"2018/07"	280	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Aug., 2018"	"2018/08"	297	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Sep., 2018"	"2018/09"	240	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Oct., 2018"	"2018/10"	295	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Nov., 2018"	"2018/11"	229	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Dec., 2018"	"2018/12"	257	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Jan., 2019"	"2019/01"	227	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Feb., 2019"	"2019/02"	254	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Mar., 2019"	"2019/03"	280	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Apr., 2019"	"2019/04"	224	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"May, 2019"	"2019/05"	258	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Jun., 2019"	"2019/06"	265	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Jul., 2019"	"2019/07"	319	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Aug., 2019"	"2019/08"	283	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Sep., 2019"	"2019/09"	248	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Oct., 2019"	"2019/10"	292	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Nov., 2019"	"2019/11"	267	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Dec., 2019"	"2019/12"	292	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Jan., 2020"	"2020/01"	324	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Feb., 2020"	"2020/02"	329	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Mar., 2020"	"2020/03"	369	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Apr., 2020"	"2020/04"	361	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"May, 2020"	"2020/05"	450	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Jun., 2020"	"2020/06"	380	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Jul., 2020"	"2020/07"	417	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Aug., 2020"	"2020/08"	399	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Sep., 2020"	"2020/09"	345	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Oct., 2020"	"2020/10"	372	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Nov., 2020"	"2020/11"	366	Not Applicable	Not Applicable
	"New York"	"36"	"2020"	"2020"	"Dec., 2020"	"2020/12"	380	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Jan., 2021"	"2021/01"	477	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Feb., 2021"	"2021/02"	389	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Mar., 2021"	"2021/03"	466	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Apr., 2021"	"2021/04"	433	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"May, 2021"	"2021/05"	450	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Jun., 2021"	"2021/06"	434	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Jul., 2021"	"2021/07"	454	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Aug., 2021"	"2021/08"	513	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Sep., 2021"	"2021/09"	457	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Oct., 2021"	"2021/10"	462	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Nov., 2021"	"2021/11"	429	Not Applicable	Not Applicable
	"New York"	"36"	"2021"	"2021"	"Dec., 2021"	"2021/12"	454	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	471	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	421	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	472	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	455	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	502	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	488	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	523	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	488	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	464	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	474	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	81	Not Applicable	Not Applicable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Jan., 2018"	"2018/01"	185	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Feb., 2018"	"2018/02"	146	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Mar., 2018"	"2018/03"	143	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Apr., 2018"	"2018/04"	164	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"May, 2018"	"2018/05"	189	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Jun., 2018"	"2018/06"	200	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Jul., 2018"	"2018/07"	162	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Aug., 2018"	"2018/08"	171	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Sep., 2018"	"2018/09"	184	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Oct., 2018"	"2018/10"	176	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Nov., 2018"	"2018/11"	163	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2018"	"2018"	"Dec., 2018"	"2018/12"	150	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Jan., 2019"	"2019/01"	162	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Feb., 2019"	"2019/02"	183	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Mar., 2019"	"2019/03"	212	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Apr., 2019"	"2019/04"	169	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"May, 2019"	"2019/05"	163	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Jun., 2019"	"2019/06"	192	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Jul., 2019"	"2019/07"	157	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Aug., 2019"	"2019/08"	157	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Sep., 2019"	"2019/09"	176	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Oct., 2019"	"2019/10"	171	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Nov., 2019"	"2019/11"	162	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Dec., 2019"	"2019/12"	145	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Jan., 2020"	"2020/01"	195	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Feb., 2020"	"2020/02"	213	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Mar., 2020"	"2020/03"	222	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Apr., 2020"	"2020/04"	273	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"May, 2020"	"2020/05"	350	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Jun., 2020"	"2020/06"	259	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Jul., 2020"	"2020/07"	269	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Aug., 2020"	"2020/08"	265	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Sep., 2020"	"2020/09"	222	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Oct., 2020"	"2020/10"	220	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Nov., 2020"	"2020/11"	238	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Dec., 2020"	"2020/12"	211	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Jan., 2021"	"2021/01"	304	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Feb., 2021"	"2021/02"	275	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Mar., 2021"	"2021/03"	341	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Apr., 2021"	"2021/04"	321	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"May, 2021"	"2021/05"	326	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Jun., 2021"	"2021/06"	309	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Jul., 2021"	"2021/07"	337	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Aug., 2021"	"2021/08"	307	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Sep., 2021"	"2021/09"	289	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Oct., 2021"	"2021/10"	298	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Nov., 2021"	"2021/11"	287	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021"	"2021"	"Dec., 2021"	"2021/12"	340	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	304	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	314	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	344	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	345	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	330	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	347	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	283	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	319	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	312	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	265	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	43	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Jan., 2018"	"2018/01"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Mar., 2018"	"2018/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"May, 2018"	"2018/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Jul., 2018"	"2018/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Sep., 2018"	"2018/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Oct., 2018"	"2018/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Dec., 2018"	"2018/12"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Jan., 2020"	"2020/01"	10	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Mar., 2020"	"2020/03"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Apr., 2020"	"2020/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"May, 2020"	"2020/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Jun., 2020"	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Jul., 2020"	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Aug., 2020"	"2020/08"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Oct., 2020"	"2020/10"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Nov., 2020"	"2020/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Dec., 2020"	"2020/12"	17	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Jan., 2021"	"2021/01"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Feb., 2021"	"2021/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Mar., 2021"	"2021/03"	10	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Apr., 2021"	"2021/04"	11	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"May, 2021"	"2021/05"	12	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021"	"2021"	"Jun., 2021"	"2021/06"	Suppressed	Not Applicable	Not Applicable
